Card Name,Card Number,Rarity,Color,Type,Effect,Energy Cost,AP Cost,Power,Attributes,Generate Energy,Trigger,Image
ロキシー,UA54BT/MST-1-031,R,Blue,キャラクター,"[レイド]〈ロキシー〉アクティブにし、フロントLに移動できる
[インパクト無効]（このキャラとバトルをしたキャラはこのバトル中、インパクトを失う）
[自分のターン中]このターン中に自分がイベントカードを使用している場合、このキャラは[インパクト（1）]を得る。
[登場時]このターン中、次に手札から使用する必要エナジーが3以下のイベントカードの消費APを-1する。",4,1,4000,-,B,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-031.png?v8
ロキシー,UA54BT/MST-1-032,SR,Blue,キャラクター,"[レイド]〈ロキシー〉アクティブにし、フロントLに移動できる
[登場時]自分の場外から必要エナジーが2以下のカードを1枚まで手札に加える。
[起動メイン][フロントLにある場合] [ターン1]このターン中に自分がイベントカードを使用している場合のみ発動できる。自分の場の必要エナジーが3以下のキャラを1枚選び、アクティブにする。
[起動メイン][フロントLにある場合] [ターン1]自分の場の〈ルーデウス〉を1枚選び、別のラインに移動させる。",4,1,4000,-,B,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-032.png?v8
デッドエンド,UA54BT/MST-1-033,C,Blue,フィールド,"[登場時]自分の山札の上から3枚見て、〈ルーデウス〉か〈エリス〉か〈ルイジェルド〉を1枚まで公開し手札に加える。残りを望む順で山札の下に置く。手札に加えた場合、自分の手札を1枚場外に置く。
[起動メイン][レストにする] [このカードを退場させる]自分の手札から必要エナジーが3以下で消費APが1の青のキャラカードを1枚自分の場にレストで登場させるかレイドさせる。",2,1,-,-,B,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-033.png?v8
エリスに魔術を教えてくださいニャン☆,UA54BT/MST-1-034,U,Blue,イベント,自分のAPカードを2枚まで選び、アクティブにする。,3,1,-,-,-,[Final],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-034.png?v8
お前は戦士だ,UA54BT/MST-1-035,C,Blue,イベント,"以下から3つまで選ぶ。
・自分の場に〈ルーデウス〉がある場合、カードを1枚引く。
・自分の場に〈エリス〉がある場合、カードを1枚引く。
・自分の場に〈ルイジェルド〉がある場合、カードを1枚引く。",4,1,-,-,-,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-035.png?v8
豪雷積層雲,UA54BT/MST-1-036,U,Blue,イベント,"このカードは自分の場に〈ロキシー〉がある場合のみ使用できる。
自分の場外にあるイベントカード2枚につき、全ての場所でこのカードの必要エナジーを[青×1]減らす。
BP5000以下の相手のフロントLのキャラを1枚選び、退場させる。",5,1,-,-,-,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-036.png?v8
ご神体,UA54BT/MST-1-037,U,Blue,イベント,自分のAPカードを2枚まで選び、アクティブにする。,3,1,-,-,-,[Final],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-037.png?v8
師匠からのおくりもの,UA54BT/MST-1-038,C,Blue,イベント,"自分の場のキャラを1枚選び、このターン中、BP+1000。自分の場に〈ロキシー〉がある場合、自分のAPカードを1枚アクティブにする。
[起動メイン][場外にある場合]このターン中に自分の〈ルーデウス〉か〈ロキシー〉がレイドしていた場合のみ発動できる。自分の手札を1枚場外に置く。そうした場合、場外のこのカードを手札に加える。〈師匠からのおくりもの〉のこの効果は1ターンに1回のみ発動できる。",2,1,-,-,-,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-038.png?v8
ルーデウスはすごいのよ！,UA54BT/MST-1-039,U,Blue,イベント,"以下から1つ選ぶ。
・自分の場の〈エリス〉を1枚選び、このターン中、BP+500と[狙い撃ち]（相手のフロントLのキャラを指定してアタックでき、その場合ブロックされない）を与える。
・自分の場に〈エリス〉がある場合、自分の場外から消費APが1の青の〈ルーデウス〉を1枚まで自分の場にレストで登場させるかレイドさせる。",3,1,-,-,-,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-039.png?v8
私がついていますから,UA54BT/MST-1-040,C,Blue,イベント,"このカードは自分の場に〈ロキシー〉がある場合のみ使用できる。
自分の手札から必要エナジーを満たし消費APが1の青の〔〈ルーデウス〉か〈ロキシー〉〕を1枚まで自分の場にレストで登場させるかレイドさせる。カードを1枚引く。自分の場の〈ルーデウス〉を1枚まで選び、別のラインに移動させる。",2,1,-,-,-,[Color],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-040.png?v8
アイシャ,UA54BT/MST-1-041,C,Green,キャラクター,[起動メイン][レストにする]自分の場の他のキャラを1枚選び、このターン中、BP+1000。,2,1,2000,-,G,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-041.png?v8
エリナリーゼ,UA54BT/MST-1-042,R,Green,キャラクター,"[インパクト無効]（このキャラとバトルをしたキャラはこのバトル中、インパクトを失う）
[起動メイン]このターン中に自分の場のフィールドが退場している場合のみ発動できる。このキャラをアクティブにする。〈エリナリーゼ〉のこの効果は1ターンに1回のみ発動できる。",4,1,4000,-,G,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-042.png?v8
ギース,UA54BT/MST-1-043,C,Green,キャラクター,[登場時]自分の山札の上から5枚見て、緑のフィールドカードを1枚まで公開し手札に加える。残りを望む順で山札の下に置く。手札に加えた場合、自分の手札を1枚場外に置く。,-,1,1500,-,G,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-043.png?v8
サラ,UA54BT/MST-1-044,C,Green,キャラクター,[登場時]必要エナジーが1以下の自分の場の他のキャラを1枚手札に戻す。戻せない場合、このキャラを手札に戻す。,1,1,1500,-,GG,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-044.png?v8
ゼニス,UA54BT/MST-1-045,C,Green,キャラクター,[起動メイン][レストにする] [ターン1]このキャラはこのターン中、発生エナジー+[緑]と「メインフェイズ終了時、このキャラを退場させる。」を得る。,-,1,1000,-,G+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-045.png?v8
タルハンド,UA54BT/MST-1-046,U,Green,キャラクター,"このターン中に自分の場のフィールドが退場している場合、このキャラの発生エナジー+[緑]。
[起動メイン][フロントLにある場合] [ターン1]自分の場のフィールドを1枚退場させる。そうした場合、このキャラはこのターン中、BP+1000。",3,1,3000+,-,GG+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-046.png?v8
パウロ,UA54BT/MST-1-047,U,Green,キャラクター,[ステップ]（自分の移動フェイズにフロントLからエナジーLへ移動できる）,2,1,3000,-,G,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-047.png?v8
パウロ,UA54BT/MST-1-048,R,Green,キャラクター,"[登場時]自分の場のフィールドを1枚退場させてもよい。そうした場合、このキャラをアクティブにする。
[アタック時]自分の場外にフィールドカードが6枚以上ある場合、自分の手札を1枚場外に置いてもよい。そうした場合、このキャラをアクティブにする。〈パウロ〉のこの効果は1ターンに1回のみ発動できる。",5,1,4000,-,G,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-048.png?v8
ルーデウス,UA54BT/MST-1-049,SR,Green,キャラクター,[登場時]自分の場のフィールドを1枚退場させてもよい。そうした場合、このキャラをアクティブにし、自分の山札の上から4枚見て、特徴を持たない〔キャラカードかフィールドカード〕を1枚まで公開し手札に加える。残りを望む順で山札の下に置く。,4,1,4000,-,G,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-049.png?v8
ロキシー,UA54BT/MST-1-050,C,Green,キャラクター,-,-,1,1500,-,G,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-050.png?v8
ロキシー,UA54BT/MST-1-051,C,Green,キャラクター,[登場時]カードを1枚引き、自分の手札を1枚場外に置く。,3,1,3000,-,GG,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-051.png?v8
ロキシー,UA54BT/MST-1-052,U,Green,キャラクター,[退場時]自分の場にフィールドがある場合、カードを1枚引く。,-,1,2000,-,G,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-052.png?v8
ロキシー,UA54BT/MST-1-053,SR,Green,キャラクター,"[相手のターン中]自分の緑の[カラートリガー]の効果に記載されている「キャラカード」を「フィールドカード」に代えてもよい。
[登場時]カードを1枚引き、自分の手札を1枚場外に置く。
[起動メイン][フロントLにある場合] [ターン1]自分の場のフィールドを1枚退場させてもよい。そうした場合、カードを1枚引く。",1,1,2500,-,G,[Color],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-053.png?v8
ロキシー,UA54BT/MST-1-054,SR,Green,キャラクター,"[レイド]〈ロキシー〉アクティブにし、フロントLに移動できる
[登場時]自分の場外にフィールドカードがある場合、相手のフロントLのキャラを1枚まで選び、レストにする。それは次の相手のアタックフェイズ終了時まで、元々の効果を全て失い、アクティブにならない。",4,1,4000,-,G,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-054.png?v8
アリエル,UA54BT/MST-1-055,R,Green,キャラクター,[登場時]自分の山札の上から3枚見て、［特徴：ラノア魔法大学］を1枚まで公開し手札に加える。残りを望む順で山札の下に置く。手札に加えた場合、自分の手札を1枚場外に置く。,1,1,2000,ラノア魔法大学,G,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-055.png?v8
エリナリーゼ,UA54BT/MST-1-056,C,Green,キャラクター,[起動メイン][レストにする] [ターン1]自分のフロントLのアクティブのキャラを1枚レストにする。そうした場合、このキャラはこのターン中、発生エナジー+[緑]。,1,1,2000,ラノア魔法大学,G+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-056.png?v8
クリフ,UA54BT/MST-1-057,U,Green,キャラクター,このキャラはフロントLでもエナジーを発生させる。,4,1,3500,ラノア魔法大学,G,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-057.png?v8
ザノバ＆ジュリエット,UA54BT/MST-1-058,U,Green,キャラクター,"[インパクト無効]（このキャラとバトルをしたキャラはこのバトル中、インパクトを失う）
[起動メイン][ターン1]自分の発生エナジーが7以上あり、自分の場のキャラが全て［特徴：ラノア魔法大学］の場合のみ発動できる。このキャラは次の自分のターン開始時まで、BP+500。",5,1,4000+,ラノア魔法大学,-,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-058.png?v8
シルフィエット,UA54BT/MST-1-059,R,Green,キャラクター,"[登場時]以下から1つ選ぶ。
・カードを1枚引き、自分の手札を1枚場外に置く。
・自分のフロントLの他の［特徴：ラノア魔法大学］を1枚まで選び、このターン中、「このキャラはフロントLでもエナジーを発生させる。」を与える。",2,1,3000,ラノア魔法大学,G,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-059.png?v8
シルフィエット,UA54BT/MST-1-060,SR,Green,キャラクター,"[ステップ]（自分の移動フェイズにフロントLからエナジーLへ移動できる）
[起動メイン][フロントLにある場合] [ターン1]カードを1枚引き、自分の手札を1枚場外に置く。自分のフロントLの他の［特徴：ラノア魔法大学］を1枚まで選び、このターン中、「このキャラはフロントLでもエナジーを発生させる。」を与える。",3,1,2500,ラノア魔法大学,GG,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-060.png?v8
ナナホシ,UA54BT/MST-1-061,C,Green,キャラクター,[登場時]自分の場の他のキャラを1枚まで選び、このターン中、BP+1000。,1,1,2000,ラノア魔法大学,G,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-061.png?v8
ナナホシ,UA54BT/MST-1-062,SR,Green,キャラクター,"[登場時]以下から1つ選ぶ。
・〈ナナホシ〉以外の自分の場のキャラを1枚手札に戻してもよい。そうした場合、このターン中、次に手札から使用する元々の発生エナジーが2以上のキャラカードの消費APを-1する。
・カードを1枚引く。",3,1,2000,ラノア魔法大学,GG,[Color],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-062.png?v8
ノルン,UA54BT/MST-1-063,C,Green,キャラクター,[登場時]自分の発生エナジーが7以上ある場合、カードを1枚引く。,2,1,2000,ラノア魔法大学,G,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-063.png?v8
バーディガーディ,UA54BT/MST-1-064,C,Green,キャラクター,"このキャラはアクティブで登場させる。
[退場時]このカードを手札に加えてもよい。",5,2,4000,ラノア魔法大学,GG,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-064.png?v8
フィッツ,UA54BT/MST-1-065,C,Green,キャラクター,"このカードは〈シルフィエット〉としても扱う。
[登場時]自分の山札の上から2枚見て、［特徴：ラノア魔法大学］を1枚まで場外に置く。残りを望む順で山札の上に置く。",-,1,1500,ラノア魔法大学,G,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-065.png?v8
フィッツ,UA54BT/MST-1-066,U,Green,キャラクター,"このカードは〈シルフィエット〉としても扱う。
[自分のターン中]自分の発生エナジーが7以上ある場合、このキャラはBP+1000。",3,1,3000+,ラノア魔法大学,GG,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-066.png?v8
フィッツ,UA54BT/MST-1-067,R,Green,キャラクター,"このカードは〈シルフィエット〉としても扱う。
[レイド]〈シルフィエット〉アクティブにし、フロントLに移動できる
[登場時]自分の場の元々の発生エナジーが1以上の［特徴：ラノア魔法大学］を1枚まで選び、次の自分のターン開始時まで、「このキャラは相手の効果で選ばれない。」を与える。
[退場時]このキャラのレイド元のカードを1枚まで自分の場にレストで登場させるか手札に加える。",4,1,4000,ラノア魔法大学,G,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-067.png?v8
フィッツ,UA54BT/MST-1-068,SR,Green,キャラクター,"このカードは〈シルフィエット〉としても扱う。
[レイド]〈シルフィエット〉アクティブにし、フロントLに移動できる
自分の発生エナジーが7以上ある場合、このキャラは[インパクト（1）]を得る。
[登場時]以下から1つ選ぶ。
・自分の山札の上から5枚見て、［特徴：ラノア魔法大学］を1枚まで公開し手札に加える。残りを望む順で山札の下に置く。
・相手のフロントLのキャラを1枚まで選び、エナジーLに移動させる。",5,1,4000,ラノア魔法大学,GG,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-068.png?v8
プルセナ,UA54BT/MST-1-069,U,Green,キャラクター,[登場時]自分の山札の上から1枚見て、山札の上か場外に置く。,-,1,2000,ラノア魔法大学,G,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-069.png?v8
リニアーナ,UA54BT/MST-1-070,U,Green,キャラクター,-,-,1,2000,ラノア魔法大学,G,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-070.png?v8
ルーデウス,UA54BT/MST-1-071,C,Green,キャラクター,[インパクト無効]（このキャラとバトルをしたキャラはこのバトル中、インパクトを失う）,-,1,2000,ラノア魔法大学,G,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-071.png?v8
ルーデウス,UA54BT/MST-1-072,U,Green,キャラクター,このキャラがアクティブの場合、このキャラの発生エナジー+[緑]。,2,1,2500,ラノア魔法大学,G+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-072.png?v8
ルーデウス,UA54BT/MST-1-073,R,Green,キャラクター,"このカードはエナジーLに〔登場・移動〕できず、自分の効果以外でアクティブにならない。
[起動メイン]自分の発生エナジーが7以上ある場合のみ発動できる。このキャラをアクティブにする。カードを1枚引く。自分の場のキャラを1枚まで選び、このターン中、BP+2000。このキャラはこのターン中、「自分のアタックフェイズ終了時、このキャラをアクティブにする。」を得る。〈ルーデウス〉のこの効果は1ターンに1回のみ発動できる。",4,1,4000+,ラノア魔法大学,GGG,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-073.png?v8
転移の迷宮,UA54BT/MST-1-074,U,Green,フィールド,"[登場時]自分の場のキャラを1枚退場させてもよい。そうした場合、カードを2枚引く。
[退場時]以下から1つ選ぶ。
・自分の手札を1枚場外に置いてもよい。そうした場合、自分の場外から必要エナジーが1以下の緑の〈ロキシー〉を1枚まで自分の場にレストで登場させる。
・自分の場外から〈迷宮の守護者 マナタイトヒュドラ〉を1枚まで手札に加える。",2,1,-,-,G,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-074.png?v8
迷宮都市ラパン,UA54BT/MST-1-075,C,Green,フィールド,"[登場時]カードを1枚引き、自分の手札を1枚場外に置く。
[退場時]カードを1枚引く。",-,1,-,-,G,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-075.png?v8
迷宮の守護者 マナタイトヒュドラ,UA54BT/MST-1-076,U,Green,フィールド,[退場時]自分の場外から必要エナジーが『1』以下で消費APが1の特徴を持たない緑のキャラカードを1枚まで自分の場にレストで登場させるかレイドさせる。自分の場外にある他のフィールドカード1枚につき、この効果で登場させるキャラの必要エナジーの範囲+1。,3,1,-,-,GG,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-076.png?v8
今までありがとう,UA54BT/MST-1-077,U,Green,イベント,自分のAPカードを2枚まで選び、アクティブにする。,3,1,-,-,-,[Final],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-077.png?v8
