Card Name,Card Number,Rarity,Color,Type,Effect,Energy Cost,AP Cost,Power,Attributes,Generate Energy,Trigger,Image
กิเลน,UA54BT/MST-1-011,U,Blue,คาแรคเตอร์,[สั่งใช้: เมน] [Front Line] [1/เทิร์น] เลือก <เอริส> บนสนามของคุณ 1 ใบ ในเทิร์นนี้ BP +1000,4,1,4000,-,B,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-011.png?v8
ซิลฟิเอ็ต,UA54BT/MST-1-012,C,Blue,คาแรคเตอร์,[Attacking] จั่วการ์ด 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ,0,1,1000,-,B,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-012.png?v8
ซิลฟิเอ็ต,UA54BT/MST-1-013,U,Blue,คาแรคเตอร์,[เมื่อโดนรีไทร์] จั่วการ์ด 1 ใบ,1,1,2000,-,B,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-013.png?v8
ซิลฟิเอ็ต,UA54BT/MST-1-014,SR,Blue,คาแรคเตอร์,"หากไม่มีการ์ดบนสนามของคุณ ให้ลด Energy Cost ของการ์ดนี้ในมือลง [น้ำเงิน ×2]
[เทิร์นคุณ] หากคุณใช้การ์ดอีเวนต์ในเทิร์นนี้ และ <รูเดียส> อยู่ในแนวเดียวกัน คาแรคเตอร์นี้ได้รับ BP +1500
[เมื่อเข้าสู่สนาม] ดูการ์ด 2 ใบบนสุดของกองการ์ด วางได้ไม่เกิน 1 ใบลง Outside Area และวางที่เหลือไว้บนสุดของกองการ์ดตามใจชอบ",2,1,1500+,-,B,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-014.png?v8
สัตว์เทพ,UA54BT/MST-1-015,U,Blue,คาแรคเตอร์,[Impact Cancel] (คาแรคเตอร์ที่ต่อสู้กับคาแรคเตอร์นี้จะสูญเสียอิมแพคในการต่อสู้ครั้งนี้),2,1,3000,-,B,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-015.png?v8
เซนิส,UA54BT/MST-1-016,C,Blue,คาแรคเตอร์,"[สั่งใช้: เมน] [เรสการ์ดใบนี้] [1/เทิร์น] คาแรคเตอร์นี้ได้รับ Generate Energy +[น้ำเงิน] และ ""เมื่อจบ Main Phase ให้รีไทร์คาแรคเตอร์นี้"" ในเทิร์นนี้",0,1,1000,-,B+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-016.png?v8
นอร์น & ไอช่า,UA54BT/MST-1-017,C,Blue,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] จั่วการ์ด 1 ใบ,2,1,2000,-,B,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-017.png?v8
เปาโล,UA54BT/MST-1-018,U,Blue,คาแรคเตอร์,[Attacking] จั่วการ์ด 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ,5,1,4000,-,B,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-018.png?v8
ลิเลีย,UA54BT/MST-1-019,C,Blue,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] นำคาแรคเตอร์อื่นที่มี Energy Cost 1 หรือน้อยกว่าบนสนามคืนมือ 1 ใบ หากไม่สามารถทำได้ ให้นำคาแรคเตอร์นี้คืนมือ,1,1,1500,-,BB,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-019.png?v8
รุยเจิร์ด,UA54BT/MST-1-020,C,Blue,คาแรคเตอร์,-,0,1,2000,-,B,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-020.png?v8
รุยเจิร์ด,UA54BT/MST-1-021,R,Blue,คาแรคเตอร์,"[เมื่อเข้าสู่สนาม] เล่นคาแรคเตอร์สีน้ำเงิน [<รูเดียส> หรือ <เอริส> หรือ <รุยเจิร์ด>] Energy Cost 3 หรือน้อยกว่า และ AP Cost 1 ได้ไม่เกิน 1 ใบจากมือลงสนามในสภาพเรส หรือ Raid
[สั่งใช้: เมน] [1/เทิร์น] เปิดใช้ได้เฉพาะเมื่อ <รูเดียส> และ <เอริส> อยู่บนสนามของคุณ ตั้งคาแรคเตอร์นี้เป็นแอคทีฟ",4,2,4000,-,B,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-021.png?v8
รูเดียส,UA54BT/MST-1-022,C,Blue,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] จั่วการ์ด 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ,0,1,1500,-,B,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-022.png?v8
รูเดียส,UA54BT/MST-1-023,C,Blue,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] หากคาแรคเตอร์นี้ถูกเล่นจากเอฟเฟกต์ของคุณ จั่วการ์ด 1 ใบ,2,1,3000,-,B,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-023.png?v8
รูเดียส,UA54BT/MST-1-024,U,Blue,คาแรคเตอร์,[เทิร์นคุณ] หาก <ร็อกซี่> อยู่บนสนามของคุณ คาแรคเตอร์นี้ได้รับ BP +1000,1,1,2000+,-,B,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-024.png?v8
รูเดียส,UA54BT/MST-1-025,R,Blue,คาแรคเตอร์,"[Raid] ตั้ง <รูเดียส> เป็นแอคทีฟ สามารถย้ายไป Front Line ได้
[เมื่อเข้าสู่สนาม] เลือกคาแรคเตอร์บนสนามของคุณได้ไม่เกิน 1 ใบ ในเทิร์นนี้ BP +1000
[สั่งใช้: เมน] [Front Line] [1/เทิร์น] เลือกหนึ่งต่อไปนี้:
• เปิดใช้ [เมื่อเข้าสู่สนาม] ของคาแรคเตอร์นี้
• เลือก <เอริส> ที่ Raid บนสนามของคุณ 1 ใบ ในเทิร์นนี้มอบ [Snipe] ให้ และวางการ์ดบนสุดของกอง Raid ของคาแรคเตอร์นี้ลง Outside Area",4,1,4000+,-,B,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-025.png?v8
รูเดียส,UA54BT/MST-1-026,SR,Blue,คาแรคเตอร์,"การ์ดนี้ไม่สามารถเล่นใน Front Line ได้ และไม่สามารถเคลื่อนที่ได้ ยกเว้นด้วยเอฟเฟกต์ของคุณเอง
[Attacking] เลือกหนึ่งต่อไปนี้:
• เลือกคาแรคเตอร์อื่นบนสนามของคุณได้ไม่เกิน 1 ใบ ในเทิร์นนี้ BP +1000
• จั่วการ์ด 1 ใบ
• หากคุณใช้ <เมฆสายฟ้าซ้อนชั้น> ในเทิร์นนี้ คาแรคเตอร์นี้ได้รับ [อิมแพค (1)] ในเทิร์นนี้",3,1,4000,-,BB,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-026.png?v8
ร็อกซี่,UA54BT/MST-1-027,C,Blue,คาแรคเตอร์,-,0,1,1500,-,B,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-027.png?v8
ร็อกซี่,UA54BT/MST-1-028,U,Blue,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] ดูการ์ด 2 ใบบนสุดของกองการ์ด แสดงการ์ด <รูเดียส> หรือ <ร็อกซี่> หรือการ์ดอีเวนต์ Energy Cost 2 หรือน้อยกว่าได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือลง Outside Area หากนำการ์ดขึ้นมือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ,1,1,1500,-,B,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-028.png?v8
ร็อกซี่,UA54BT/MST-1-029,U,Blue,คาแรคเตอร์,หากคาแรคเตอร์นี้อยู่ในสภาพแอคทีฟ Generate Energy ของคาแรคเตอร์นี้ +[น้ำเงิน],2,1,2500,-,B+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-029.png?v8
ร็อกซี่,UA54BT/MST-1-030,R,Blue,คาแรคเตอร์,"[สั่งใช้: เมน] [เรสการ์ดใบนี้] เปิดใช้ได้เฉพาะเมื่อคุณใช้การ์ดอีเวนต์ในเทิร์นนี้ เลือกหนึ่งต่อไปนี้:
• เลือกคาแรคเตอร์บนสนามของคุณ 1 ใบ ในเทิร์นนี้ BP +1000
• จั่วการ์ด 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ",3,1,3000+,-,BB,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-030.png?v8
ร็อกซี่,UA54BT/MST-1-031,R,Blue,คาแรคเตอร์,"[Raid] ตั้ง <ร็อกซี่> เป็นแอคทีฟ สามารถย้ายไป Front Line ได้
[Impact Cancel] (คาแรคเตอร์ที่ต่อสู้กับคาแรคเตอร์นี้จะสูญเสียอิมแพคในการต่อสู้ครั้งนี้)
[เทิร์นคุณ] หากคุณใช้การ์ดอีเวนต์ในเทิร์นนี้ คาแรคเตอร์นี้ได้รับ [อิมแพค (1)]
[เมื่อเข้าสู่สนาม] ในเทิร์นนี้ ให้ลด AP Cost ของการ์ดอีเวนต์ใบถัดไปที่มี Energy Cost 3 หรือน้อยกว่าที่ใช้จากมือลง 1",4,1,4000,-,B,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-031.png?v8
ร็อกซี่,UA54BT/MST-1-032,SR,Blue,คาแรคเตอร์,"[Raid] ตั้ง <ร็อกซี่> เป็นแอคทีฟ สามารถย้ายไป Front Line ได้
[เมื่อเข้าสู่สนาม] นำการ์ด Energy Cost 2 หรือน้อยกว่าจาก Outside Area ขึ้นมือได้ไม่เกิน 1 ใบ
[สั่งใช้: เมน] [Front Line] [1/เทิร์น] เปิดใช้ได้เฉพาะเมื่อคุณใช้การ์ดอีเวนต์ในเทิร์นนี้ เลือกคาแรคเตอร์บนสนามของคุณที่มี Energy Cost 3 หรือน้อยกว่า 1 ใบ และตั้งเป็นแอคทีฟ
[สั่งใช้: เมน] [Front Line] [1/เทิร์น] เลือก <รูเดียส> บนสนามของคุณ 1 ใบ และย้ายไปยังแนวอื่น",4,1,4000,-,B,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-032.png?v8
เดดเอนด์,UA54BT/MST-1-033,C,Blue,ฟิลด์,"[เมื่อเข้าสู่สนาม] ดูการ์ด 3 ใบบนสุดของกองการ์ด แสดงการ์ด <รูเดียส> หรือ <เอริส> หรือ <รุยเจิร์ด> ได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ หากนำการ์ดขึ้นมือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ
[สั่งใช้: เมน] [เรสการ์ดใบนี้] [รีไทล์การ์ดใบนี้] เล่นคาแรคเตอร์สีน้ำเงิน Energy Cost 3 หรือน้อยกว่า และ AP Cost 1 จำนวน 1 ใบจากมือลงสนามในสภาพเรส หรือ Raid",2,1,-,-,B,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-033.png?v8
ช่วยสอนเวทมนตร์ให้เอริสด้วยเถอะนะ เมี้ยว☆,UA54BT/MST-1-034,U,Blue,อีเวนต์,เลือกการ์ด AP ของคุณได้ไม่เกิน 2 ใบและตั้งเป็นแอคทีฟ,3,1,-,-,-,[Final],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-034.png?v8
เธอคือนักรบ,UA54BT/MST-1-035,C,Blue,อีเวนต์,"เลือกได้ไม่เกิน 3 ข้อต่อไปนี้:
• หาก <รูเดียส> อยู่บนสนามของคุณ จั่วการ์ด 1 ใบ
• หาก <เอริส> อยู่บนสนามของคุณ จั่วการ์ด 1 ใบ
• หาก <รุยเจิร์ด> อยู่บนสนามของคุณ จั่วการ์ด 1 ใบ",4,1,-,-,-,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-035.png?v8
เมฆสายฟ้าซ้อนชั้น,UA54BT/MST-1-036,U,Blue,อีเวนต์,"การ์ดนี้สามารถใช้ได้เฉพาะเมื่อ <ร็อกซี่> อยู่บนสนามของคุณ
สำหรับการ์ดอีเวนต์ทุก 2 ใบใน Outside Area ของคุณ ให้ลด Energy Cost ของการ์ดนี้ลง [น้ำเงิน ×1] ในทุกตำแหน่ง
เลือกคาแรคเตอร์ใน Front Line ของฝ่ายตรงข้ามที่มี BP 5000 หรือน้อยกว่า 1 ใบ และรีไทร์",5,1,-,-,-,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-036.png?v8
วัตถุศักดิ์สิทธิ์,UA54BT/MST-1-037,U,Blue,อีเวนต์,เลือกการ์ด AP ของคุณได้ไม่เกิน 2 ใบและตั้งเป็นแอคทีฟ,3,1,-,-,-,[Final],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-037.png?v8
ของขวัญจากอาจารย์,UA54BT/MST-1-038,C,Blue,อีเวนต์,"เลือกคาแรคเตอร์บนสนามของคุณ 1 ใบ ในเทิร์นนี้ BP +1000 หาก <ร็อกซี่> อยู่บนสนามของคุณ ตั้งการ์ด AP 1 ใบเป็นแอคทีฟ
[สั่งใช้: เมน] [ขณะอยู่ใน Outside Area] เปิดใช้ได้เฉพาะเมื่อ <รูเดียส> หรือ <ร็อกซี่> ของคุณทำการ Raid ในเทิร์นนี้ ทิ้งการ์ด 1 ใบจากมือ หากทำแล้ว นำการ์ดนี้จาก Outside Area ขึ้นมือ เอฟเฟกต์นี้ของ <ของขวัญจากอาจารย์> เปิดใช้ได้เพียงครั้งเดียวต่อเทิร์น",2,1,-,-,-,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-038.png?v8
รูเดียสนั้นเก่งมากเลยนะ!,UA54BT/MST-1-039,U,Blue,อีเวนต์,"เลือกหนึ่งต่อไปนี้:
• เลือก <เอริส> บนสนามของคุณ 1 ใบ ในเทิร์นนี้มอบ BP +500 และ [Snipe] (สามารถโจมตีคาแรคเตอร์ที่กำหนดใน Front Line ของฝ่ายตรงข้าม โดยจะไม่ถูกบล็อก)
• หาก <เอริส> อยู่บนสนามของคุณ เล่นคาแรคเตอร์สีน้ำเงิน <รูเดียส> AP Cost 1 ได้ไม่เกิน 1 ใบจาก Outside Area ลงสนามในสภาพเรส หรือ Raid",3,1,-,-,-,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-039.png?v8
เพราะฉันอยู่เคียงข้างเธอ,UA54BT/MST-1-040,C,Blue,อีเวนต์,"การ์ดนี้สามารถใช้ได้เฉพาะเมื่อ <ร็อกซี่> อยู่บนสนามของคุณ
เล่นคาแรคเตอร์สีน้ำเงิน [<รูเดียส> หรือ <ร็อกซี่>] จากมือที่จ่าย Energy Cost ครบและมี AP Cost 1 ได้ไม่เกิน 1 ใบลงสนามในสภาพเรส หรือ Raid จั่วการ์ด 1 ใบ เลือก <รูเดียส> บนสนามของคุณ 1 ใบ และย้ายไปยังแนวอื่น",2,1,-,-,-,[Color],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-040.png?v8
ไอช่า,UA54BT/MST-1-041,C,Green,คาแรคเตอร์,[สั่งใช้: เมน] [เรสการ์ดใบนี้] เลือกคาแรคเตอร์อื่นบนสนามของคุณ 1 ใบ ในเทิร์นนี้ BP +1000,2,1,2000,-,G,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-041.png?v8
เอลินาลิเซ่,UA54BT/MST-1-042,R,Green,คาแรคเตอร์,"[Impact Cancel] (คาแรคเตอร์ที่ต่อสู้กับคาแรคเตอร์นี้จะสูญเสียอิมแพคในการต่อสู้ครั้งนี้)
[สั่งใช้: เมน] เปิดใช้ได้เฉพาะเมื่อมีฟิลด์บนสนามของคุณถูกรีไทร์ในเทิร์นนี้ ตั้งคาแรคเตอร์นี้เป็นแอคทีฟ เอฟเฟกต์นี้ของ <เอลินาลิเซ่> เปิดใช้ได้เพียงครั้งเดียวต่อเทิร์น",4,1,4000,-,G,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-042.png?v8
กีส,UA54BT/MST-1-043,C,Green,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] ดูการ์ด 5 ใบบนสุดของกองการ์ด แสดงการ์ดฟิลด์สีเขียวได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ หากนำการ์ดขึ้นมือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ,0,1,1500,-,G,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-043.png?v8
ซาร่า,UA54BT/MST-1-044,C,Green,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] นำคาแรคเตอร์อื่นที่มี Energy Cost 1 หรือน้อยกว่าบนสนามคืนมือ 1 ใบ หากไม่สามารถทำได้ ให้นำคาแรคเตอร์นี้คืนมือ,1,1,1500,-,GG,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-044.png?v8
เซนิส,UA54BT/MST-1-045,C,Green,คาแรคเตอร์,"[สั่งใช้: เมน] [เรสการ์ดใบนี้] [1/เทิร์น] คาแรคเตอร์นี้ได้รับ Generate Energy +[เขียว] และ ""เมื่อจบ Main Phase ให้รีไทร์คาแรคเตอร์นี้"" ในเทิร์นนี้",0,1,1000,-,G+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-045.png?v8
ทัลแฮนด์,UA54BT/MST-1-046,U,Green,คาแรคเตอร์,"หากมีฟิลด์บนสนามของคุณถูกรีไทร์ในเทิร์นนี้ Generate Energy ของคาแรคเตอร์นี้ +[เขียว]
[สั่งใช้: เมน] [Front Line] [1/เทิร์น] รีไทร์ฟิลด์บนสนามของคุณ 1 ใบ หากทำแล้ว คาแรคเตอร์นี้ได้รับ BP +1000 ในเทิร์นนี้",3,1,3000+,-,GG+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-046.png?v8
เปาโล,UA54BT/MST-1-047,U,Green,คาแรคเตอร์,[Step] (ในเฟสเคลื่อนที่ของคุณ คุณสามารถย้ายจาก Front Line ไปยัง Energy Line ได้),2,1,3000,-,G,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-047.png?v8
เปาโล,UA54BT/MST-1-048,R,Green,คาแรคเตอร์,"[เมื่อเข้าสู่สนาม] คุณอาจรีไทร์ฟิลด์บนสนามของคุณ 1 ใบ หากทำแล้ว ตั้งคาแรคเตอร์นี้เป็นแอคทีฟ
[Attacking] หากมีการ์ดฟิลด์ใน Outside Area ของคุณ 6 ใบหรือมากกว่า คุณอาจทิ้งการ์ด 1 ใบจากมือ หากทำแล้ว ตั้งคาแรคเตอร์นี้เป็นแอคทีฟ เอฟเฟกต์นี้ของ <เปาโล> เปิดใช้ได้เพียงครั้งเดียวต่อเทิร์น",5,1,4000,-,G,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-048.png?v8
รูเดียส,UA54BT/MST-1-049,SR,Green,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] คุณอาจรีไทร์ฟิลด์บนสนามของคุณ 1 ใบ หากทำแล้ว ตั้งคาแรคเตอร์นี้เป็นแอคทีฟ จากนั้นดูการ์ด 4 ใบบนสุดของกองการ์ด แสดงการ์ด [การ์ดคาแรคเตอร์หรือการ์ดฟิลด์] ที่ไม่มีลักษณะได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ,4,1,4000,-,G,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-049.png?v8
ร็อกซี่,UA54BT/MST-1-050,C,Green,คาแรคเตอร์,-,0,1,1500,-,G,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-050.png?v8
ร็อกซี่,UA54BT/MST-1-051,C,Green,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] จั่วการ์ด 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ,3,1,3000,-,GG,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-051.png?v8
ร็อกซี่,UA54BT/MST-1-052,U,Green,คาแรคเตอร์,[เมื่อโดนรีไทร์] หากมีฟิลด์บนสนามของคุณ จั่วการ์ด 1 ใบ,0,1,2000,-,G,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-052.png?v8
ร็อกซี่,UA54BT/MST-1-053,SR,Green,คาแรคเตอร์,"[เทิร์นคุณ] คุณอาจเปลี่ยน ""การ์ดคาแรคเตอร์"" ที่เขียนไว้ในเอฟเฟกต์ของ [Color] สีเขียวของคุณ เป็น ""การ์ดฟิลด์""
[เมื่อเข้าสู่สนาม] จั่วการ์ด 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ
[สั่งใช้: เมน] [Front Line] [1/เทิร์น] คุณอาจรีไทร์ฟิลด์บนสนามของคุณ 1 ใบ หากทำแล้ว จั่วการ์ด 1 ใบ",1,1,2500,-,G,[Color],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-053.png?v8
ร็อกซี่,UA54BT/MST-1-054,SR,Green,คาแรคเตอร์,"[Raid] ตั้ง <ร็อกซี่> เป็นแอคทีฟ สามารถย้ายไป Front Line ได้
[เมื่อเข้าสู่สนาม] หากมีการ์ดฟิลด์ใน Outside Area ของคุณ เลือกคาแรคเตอร์ใน Front Line ของฝ่ายตรงข้ามได้ไม่เกิน 1 ใบและตั้งเป็นเรส คาแรคเตอร์นั้นจะสูญเสียเอฟเฟกต์เดิมทั้งหมด และจะไม่กลับเป็นแอคทีฟจนกว่าจะสิ้นสุด Attack Phase ถัดไปของฝ่ายตรงข้าม",4,1,4000,-,G,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA54BT_MST-1-054.png?v8
