Card Name,Card Number,Rarity,Color,Type,Effect,Energy Cost,AP Cost,Power,Attributes,Generate Energy,Trigger,Image
VF-19EF/A อิซามุ สเปเชียล,EX14BT/MCR-2-011,R,Blue,คาแรคเตอร์,"[Front Line] เมื่อจบ Attack Phase ของคุณ จั่วการ์ด 1 ใบ และวางคาแรคเตอร์นี้ไว้ใต้กองการ์ดของคุณ เลือกคาแรคเตอร์ใน Energy Line ของคุณที่ชื่อการ์ดไม่มีคำว่า ""อิซามุ"" ได้ไม่เกิน 1 ใบ และย้ายไป Front Line
[เมื่อเข้าสู่สนาม] [Front Line] ตั้งคาแรคเตอร์นี้เป็นแอคทีฟ เอฟเฟกต์นี้ของ <VF-19EF/A อิซามุ สเปเชียล> เปิดใช้ได้เพียงครั้งเดียวต่อเทิร์น",3,1,4000,S.M.S/Fighter Mode,B,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-011.png?v8
เชอริล โนม,EX14BT/MCR-2-012,SR,Blue,คาแรคเตอร์,"[เมื่อเข้าสู่สนาม] ดูการ์ด 2 ใบบนสุดของกองการ์ด แสดงการ์ดที่ชื่อมีคำว่า ""อัลโต"" หรือ <ซาโยนาระโนะสึบาสะ ~ the end of triangle> ได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ หากนำการ์ดขึ้นมือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ
[สั่งใช้: เมน] [เรสการ์ดใบนี้] เปิดใช้ได้เฉพาะเมื่อคุณใช้ <ซาโยนาระโนะสึบาสะ ~ the end of triangle> ในเทิร์นนี้ ดูการ์ด 1 ใบบนสุดของกองการ์ด แล้ววางไว้บนสุดหรือใต้กองการ์ด",0,1,1500,-,B,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-012.png?v8
รันกะ ลี,EX14BT/MCR-2-013,SR,Blue,คาแรคเตอร์,"[เมื่อเข้าสู่สนาม] ดูการ์ด 2 ใบบนสุดของกองการ์ด แสดงการ์ดที่ชื่อมีคำว่า ""อัลโต"" หรือ <ซาโยนาระโนะสึบาสะ ~ the end of triangle> ได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ หากนำการ์ดขึ้นมือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ
[สั่งใช้: เมน] [เรสการ์ดใบนี้] เปิดใช้ได้เฉพาะเมื่อคุณใช้ <ซาโยนาระโนะสึบาสะ ~ the end of triangle> ในเทิร์นนี้ ดูการ์ด 3 ใบบนสุดของกองการ์ด แล้ววางไว้บนสุดของกองการ์ดตามใจชอบ",0,1,1500,-,B,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-013.png?v8
VF-27γSP ซูเปอร์ลูซิเฟอร์วัลคีรี (เบรร่า สเติร์น),EX14BT/MCR-2-014,U,Blue,คาแรคเตอร์,[สั่งใช้: เมน] [Front Line] [เรสการ์ดใบนี้] [รีไทล์การ์ดใบนี้] เปิดใช้ได้เฉพาะเมื่อ <รันกะ ลี> อยู่บนสนามของคุณ เลือกคาแรคเตอร์ใน Front Line ของฝ่ายตรงข้ามที่มี BP 3000 หรือน้อยกว่า 1 ใบ และรีไทร์ หากคุณใช้ <ซาโยนาระโนะสึบาสะ ~ the end of triangle> ในเทิร์นนี้ จั่วการ์ด 1 ใบ,4,1,4000,Battroid Mode,B,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-014.png?v8
ซาโอโตเมะ อัลโต,EX14BT/MCR-2-015,C,Blue,คาแรคเตอร์,"[เทิร์นคุณ] หาก <เชอริล โนม> และ <รันกะ ลี> อยู่บนสนามของคุณ คาแรคเตอร์นี้ได้รับ BP +1000
[เมื่อเข้าสู่สนาม] จั่วการ์ด 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ",3,1,3000+,S.M.S/หน่วยสกัล,BB,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-015.png?v8
YF-29 ดูรันดัลวัลคีรี (ซาโอโตเมะ อัลโต),EX14BT/MCR-2-016,R,Blue,คาแรคเตอร์,"[Raid] ตั้ง <ซาโอโตเมะ อัลโต> เป็นแอคทีฟ สามารถย้ายไป Front Line ได้
เมื่อสิ้นสุดการโจมตีของคาแรคเตอร์นี้ หากไม่มีคาแรคเตอร์ในสภาพแอคทีฟใน Front Line ของคุณ คุณสามารถรีไทร์คาแรคเตอร์นี้
[เมื่อเข้าสู่สนาม] นำ <ซาโยนาระโนะสึบาสะ ~ the end of triangle> จาก Outside Area ขึ้นมือได้ไม่เกิน 1 ใบ
[เมื่อโดนรีไทร์] หากเป็นเทิร์นของคุณ เล่นการ์ดต้นทาง Raid ของคาแรคเตอร์นี้ได้ไม่เกิน 1 ใบลงสนามในสภาพแอคทีฟ และมอบ ""คาแรคเตอร์นี้ไม่สามารถถูกบล็อกโดยคาแรคเตอร์ที่มี BP 3000 หรือน้อยกว่า"" ให้คาแรคเตอร์นั้นในเทิร์นนี้",5,1,4000,S.M.S/หน่วยสกัล/Fighter Mode,B,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-016.png?v8
VF-25G ทอร์นาโดเมสไซอาห์วัลคีรี (มิคาเอล บลังก์),EX14BT/MCR-2-017,C,Blue,คาแรคเตอร์,"[Front Line] เมื่อ <ควอดราน แรร์ (คลัน คลัน)> ที่ Raid ของคุณถูกรีไทร์ เล่นการ์ดต้นทาง Raid ของคาแรคเตอร์นั้นได้ไม่เกิน 1 ใบลงสนามในสภาพแอคทีฟ
[สั่งใช้: เมน] [1/เทิร์น] เปิดใช้ได้เฉพาะเมื่อคาแรคเตอร์นี้มี [Impact] คาแรคเตอร์นี้ได้รับ [Snipe] (สามารถโจมตีคาแรคเตอร์ที่กำหนดใน Front Line ของฝ่ายตรงข้าม โดยจะไม่ถูกบล็อก) ในเทิร์นนี้",4,1,4000,S.M.S/หน่วยสกัล/Battroid Mode,B,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-017.png?v8
ซาโยนาระโนะสึบาสะ ~ the end of triangle,EX14BT/MCR-2-018,U,Blue,อีเวนต์,"<ซาโยนาระโนะสึบาสะ ~ the end of triangle> สามารถใช้ได้เพียง 1 ครั้งต่อเทิร์น
หาก <เชอริล โนม> และ <รันกะ ลี> อยู่บนสนามของคุณ ให้ลด AP Cost ของการ์ดนี้ในมือลง 2
คาแรคเตอร์ทั้งหมดใน Front Line ของฝ่ายตรงข้ามที่มี BP 1500 หรือมากกว่า รับ BP -1000 ในเทิร์นนี้ จั่วการ์ด 1 ใบ",4,2,-,歌（シェリル）／歌（ランカ）,-,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-018.png?v8
ไฮนซ์ เนริช วินเดอร์เมียร์,EX14BT/MCR-2-019,C,Purple,คาแรคเตอร์,[สั่งใช้: เมน] [เรสการ์ดใบนี้] [ทิ้งการ์ด 1 ใบ] เปิดใช้ได้เฉพาะเมื่อ [ลักษณะ: อัศวินอากาศ] อยู่ใน Front Line ของคุณ คาแรคเตอร์ทั้งหมดใน Front Line ของฝ่ายตรงข้ามรับ BP -1000 ในเทิร์นนี้ เอฟเฟกต์นี้ของ <ไฮนซ์ เนริช วินเดอร์เมียร์> เปิดใช้ได้เพียงครั้งเดียวต่อเทิร์น,3,1,1000,ราชอาณาจักรวินเดอร์เมียร์,PP,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-019.png?v8
ฮายาเตะ อิมเมลมันน์,EX14BT/MCR-2-020,C,Purple,คาแรคเตอร์,-,0,1,1500,Chaos/หน่วยเดลต้า,P,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-020.png?v8
ฮายาเตะ อิมเมลมันน์,EX14BT/MCR-2-021,U,Purple,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] ดูการ์ด 3 ใบบนสุดของกองการ์ด แสดงการ์ด [ลักษณะ: หน่วยเดลต้า] หรือ <เฟรย่า วิออน> ได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ หากนำการ์ดขึ้นมือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ,1,1,2000,Chaos/หน่วยเดลต้า,P,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-021.png?v8
ฮายาเตะ อิมเมลมันน์,EX14BT/MCR-2-022,R,Purple,คาแรคเตอร์,"[Front Line] ในระหว่าง Main Phase ของคุณ ที่ไม่ใช่เทิร์นที่คาแรคเตอร์นี้ถูกเล่น เมื่อคุณจั่วการ์ดด้วยเอฟเฟกต์ของคุณ ตั้งคาแรคเตอร์นี้เป็นแอคทีฟ
[สั่งใช้: เมน] [Front Line] [เรสการ์ดใบนี้] คาแรคเตอร์นี้ได้รับ BP +1000 ในเทิร์นนี้
[เมื่อโจมตี] หาก BP ของคาแรคเตอร์นี้มี 5000 หรือมากกว่า ดูการ์ด 2 ใบบนสุดของกองการ์ด วางจำนวนใดก็ได้ไว้บนสุดของกองการ์ดตามใจชอบ และวางที่เหลือลง Outside Area",3,1,3000+,Chaos/หน่วยเดลต้า,PP,[Color],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-022.png?v8
มิราจ ฟารินา จีเนียส,EX14BT/MCR-2-023,C,Purple,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] ดูการ์ด 1 ใบบนสุดของกองการ์ด แล้ววางไว้บนสุดของกองการ์ดหรือ Outside Area,0,1,2000,Chaos/หน่วยเดลต้า,P,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-023.png?v8
มิราจ ฟารินา จีเนียส,EX14BT/MCR-2-024,U,Purple,คาแรคเตอร์,หากคาแรคเตอร์นี้อยู่ในสภาพแอคทีฟ Generate Energy ของคาแรคเตอร์นี้ +[ม่วง],2,1,2500,Chaos/หน่วยเดลต้า,P+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-024.png?v8
มิราจ ฟารินา จีเนียส,EX14BT/MCR-2-025,R,Purple,คาแรคเตอร์,"[เมื่อเข้าสู่สนาม] หากมี [ลักษณะ: หน่วยเดลต้า] ที่ Raid อยู่ใน Front Line ของคุณซึ่งชื่อการ์ดไม่มีคำว่า ""มิราจ"" จั่วการ์ด 1 ใบ",1,1,2000,Chaos/หน่วยเดลต้า,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-025.png?v8
เมสเซอร์ อีลเฟลด์,EX14BT/MCR-2-026,C,Purple,คาแรคเตอร์,-,0,1,2000,Chaos/หน่วยเดลต้า,P,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-026.png?v8
เมสเซอร์ อีลเฟลด์,EX14BT/MCR-2-027,U,Purple,คาแรคเตอร์,[Impact Cancel] (คาแรคเตอร์ที่ต่อสู้กับคาแรคเตอร์นี้จะสูญเสียอิมแพคในการต่อสู้ครั้งนี้),2,1,3000,Chaos/หน่วยเดลต้า,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-027.png?v8
คานาเมะ บัคคาเนีย,EX14BT/MCR-2-028,C,Purple,คาแรคเตอร์,"[สั่งใช้: เมน] [เรสการ์ดใบนี้] [1/เทิร์น] คาแรคเตอร์นี้ได้รับ Generate Energy +[ม่วง] และ ""เมื่อจบ Main Phase ให้รีไทร์คาแรคเตอร์นี้"" ในเทิร์นนี้",0,1,1000,Chaos/วัลคิวเร่,P+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-028.png?v8
คานาเมะ บัคคาเนีย,EX14BT/MCR-2-029,U,Purple,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] เล่นคาแรคเตอร์สีม่วง [ลักษณะ: วัลคิวเร่] Energy Cost 2 หรือน้อยกว่า และ AP Cost 1 ได้ไม่เกิน 1 ใบจากมือลงสนามในสภาพเรส,3,1,3000,Chaos/วัลคิวเร่,P,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-029.png?v8
คานาเมะ บัคคาเนีย,EX14BT/MCR-2-030,R,Purple,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] ดูการ์ด 3 ใบบนสุดของกองการ์ด แสดงการ์ด [ลักษณะ: วัลคิวเร่] ได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ หากนำการ์ดขึ้นมือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ,1,1,2000,Chaos/วัลคิวเร่,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-030.png?v8
คานาเมะ บัคคาเนีย,EX14BT/MCR-2-031,SR,Purple,คาแรคเตอร์,"คาแรคเตอร์นี้เข้าสนามในสภาพแอคทีฟ
[เมื่อเข้าสู่สนาม] คุณสามารถทิ้งการ์ด 1 ใบจากมือ หากทำแล้ว เล่นคาแรคเตอร์สีม่วง [ลักษณะ: วัลคิวเร่] Energy Cost 2 หรือน้อยกว่าได้ไม่เกิน 1 ใบจาก Outside Area ลงสนามในสภาพเรส",3,2,4000,Chaos/วัลคิวเร่,P,[Color],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-031.png?v8
เฟรย่า วิออน,EX14BT/MCR-2-032,C,Purple,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] จั่วการ์ด 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ,0,1,1500,Chaos/วัลคิวเร่,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-032.png?v8
เฟรย่า วิออน,EX14BT/MCR-2-033,C,Purple,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] จั่วการ์ด 1 ใบ,2,1,2000,Chaos/วัลคิวเร่,P,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-033.png?v8
เฟรย่า วิออน,EX14BT/MCR-2-034,U,Purple,คาแรคเตอร์,[เทิร์นคุณ] หากมีชื่อการ์ดที่แตกต่างกันของ [ลักษณะ: วัลคิวเร่] บนสนามของคุณ 3 ใบขึ้นไป คาแรคเตอร์นี้ได้รับ BP +1000,1,1,2000+,Chaos/วัลคิวเร่,P,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-034.png?v8
เฟรย่า วิออน,EX14BT/MCR-2-035,R,Purple,คาแรคเตอร์,"[สั่งใช้: เมน] [เรสการ์ดใบนี้] เปิดใช้ได้เฉพาะเมื่อคาแรคเตอร์ที่ชื่อมีคำว่า ""ฮายาเตะ"" อยู่ใน Front Line ของคุณ เลือกหนึ่งต่อไปนี้ เอฟเฟกต์นี้ของ <เฟรย่า วิออน> เปิดใช้ได้เพียงครั้งเดียวต่อเทิร์น
• จั่วการ์ด 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ
• นำไลฟ์ของคุณขึ้นมือ 1 ใบ หากทำแล้ว จั่วการ์ด 2 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ",3,1,2500,Chaos/วัลคิวเร่,PP,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-035.png?v8
เฟรย่า วิออน,EX14BT/MCR-2-036,SR,Purple,คาแรคเตอร์,"เมื่อ Raid การ์ดนี้จากมือ หากมีชื่อการ์ดที่แตกต่างกันของ [ลักษณะ: วัลคิวเร่] บนสนามของคุณ 5 ใบขึ้นไป ให้ลด AP Cost ลง 1 หากคุณ Raid <เฟรย่า วิออน> ใบอื่นโดยไม่จ่าย AP ในเทิร์นนี้แล้ว เอฟเฟกต์นี้จะถูกยกเลิก
[Raid] ตั้ง <เฟรย่า วิออน> เป็นแอคทีฟ สามารถย้ายไป Front Line ได้
[เมื่อโจมตี] หากมีชื่อการ์ดที่แตกต่างกันของ [ลักษณะ: วัลคิวเร่] บนสนามของคุณ 3 ใบขึ้นไป คาแรคเตอร์ทั้งหมดบนสนามของคุณรับ BP +1000 ในเทิร์นนี้",3,1,3500+,Chaos/วัลคิวเร่,P,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-036.png?v8
มากินะ นากาจิม่า,EX14BT/MCR-2-037,C,Purple,คาแรคเตอร์,[Impact Cancel] (คาแรคเตอร์ที่ต่อสู้กับคาแรคเตอร์นี้จะสูญเสียอิมแพคในการต่อสู้ครั้งนี้),0,1,2000,Chaos/วัลคิวเร่,P,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-037.png?v8
มากินะ นากาจิม่า,EX14BT/MCR-2-038,C,Purple,คาแรคเตอร์,"[เมื่อเข้าสู่สนาม] ดูการ์ด 5 ใบบนสุดของกองการ์ด แสดงการ์ด [ลักษณะ: หน่วยเดลต้า] ที่ชื่อมีคำว่า ""VF"" ได้ไม่เกิน 1 ใบและนำขึ้นมือ วางที่เหลือไว้ใต้กองการ์ดตามใจชอบ หากนำการ์ดขึ้นมือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ",1,1,2000,Chaos/วัลคิวเร่,P,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-038.png?v8
มากินะ นากาจิม่า,EX14BT/MCR-2-039,U,Purple,คาแรคเตอร์,"[Impact Cancel] (คาแรคเตอร์ที่ต่อสู้กับคาแรคเตอร์นี้จะสูญเสียอิมแพคในการต่อสู้ครั้งนี้)
[เมื่อเข้าสู่สนาม] หากมีชื่อการ์ดที่แตกต่างกันของ [ลักษณะ: วัลคิวเร่] บนสนามของคุณ 3 ใบขึ้นไป เลือกคาแรคเตอร์อื่นบนสนามของคุณได้ไม่เกิน 1 ใบ ในเทิร์นนี้ 'BP +1000' หากมี 5 ใบขึ้นไป ให้เปลี่ยนเป็น 'BP +2000'",3,1,3000,Chaos/วัลคิวเร่,P,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-039.png?v8
มากินะ นากาจิม่า,EX14BT/MCR-2-040,SR,Purple,คาแรคเตอร์,"หากมี [ลักษณะ: วัลคิวเร่] ใน Front Line ของคุณ 2 ใบขึ้นไป Generate Energy ของคาแรคเตอร์นี้ +[ม่วง]
[เมื่อเข้าสู่สนาม] หาก <เรนะ พราวเลอร์> อยู่บนสนามของคุณ ดูการ์ด 2 ใบบนสุดของกองการ์ด วางจำนวนใดก็ได้ไว้บนสุดของกองการ์ดตามใจชอบ และวางที่เหลือลง Outside Area",2,1,2500,Chaos/วัลคิวเร่,P+,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-040.png?v8
มิคุโมะ กินเนเมร์,EX14BT/MCR-2-041,C,Purple,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] ดูการ์ด 2 ใบบนสุดของกองการ์ด วางการ์ด [ลักษณะ: วัลคิวเร่] ได้ไม่เกิน 1 ใบลง Outside Area และวางที่เหลือไว้บนสุดของกองการ์ดตามใจชอบ,0,1,1500,Chaos/วัลคิวเร่,P,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-041.png?v8
มิคุโมะ กินเนเมร์,EX14BT/MCR-2-042,C,Purple,คาแรคเตอร์,"คาแรคเตอร์นี้ไม่สามารถถูกเลือกโดยเอฟเฟกต์คาแรคเตอร์ของฝ่ายตรงข้าม
[Front Line] [1/เทิร์น] หากคุณจะได้รับดาเมจ 2 หรือมากกว่าในครั้งเดียว คุณสามารถทำให้เป็นดาเมจ 1 แทน",3,1,3500,Chaos/วัลคิวเร่,P,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-042.png?v8
มิคุโมะ กินเนเมร์,EX14BT/MCR-2-043,U,Purple,คาแรคเตอร์,[เมื่อเข้าสู่สนาม] หากมีชื่อการ์ดที่แตกต่างกันของ [ลักษณะ: วัลคิวเร่] บนสนามของคุณ 3 ใบขึ้นไป วางการ์ด [ลักษณะ: เพลง (วัลคิวเร่)] Energy Cost 2 หรือน้อยกว่าจาก Outside Area ของคุณได้ไม่เกิน 1 ใบไว้บนสุดของกองการ์ด,2,1,3000,Chaos/วัลคิวเร่,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-043.png?v8
มิคุโมะ กินเนเมร์,EX14BT/MCR-2-044,R,Purple,คาแรคเตอร์,"[Impact Cancel] (คาแรคเตอร์ที่ต่อสู้กับคาแรคเตอร์นี้จะสูญเสียอิมแพคในการต่อสู้ครั้งนี้)
หากมีชื่อการ์ดที่แตกต่างกันของ [ลักษณะ: วัลคิวเร่] บนสนามของคุณ 3 ใบขึ้นไป คาแรคเตอร์นี้ได้รับ BP +1000",1,1,2000+,Chaos/วัลคิวเร่,P,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/EX14BT_MCR-2-044.png?v8
