Card Name,Card Number,Rarity,Color,Type,Effect,Energy Cost,AP Cost,Power,Attributes,Generate Energy,Trigger,Image
ริน,UA50BT/IYS-1-011,C,Purple,ตัวละคร,"[เปิดใช้งาน: หลัก] [พักการ์ดนี้] [ครั้งเดียวต่อเทิร์น] ตัวละครนี้ได้รับพลังงานที่สร้าง +[ม่วง] และ ""เมื่อสิ้นสุดเฟสหลัก ให้ถอดตัวละครนี้ออก"" ในเทิร์นนี้",0,1,1000,-,P+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-011.png?v8
ริน,UA50BT/IYS-1-012,R,Purple,ตัวละคร,[เมื่อเล่น] หาก <เส็ตโชมารู> อยู่บนสนามของคุณ จั่วไพ่ 1 ใบ,3,1,2500,-,PP,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-012.png?v8
ริน,UA50BT/IYS-1-013,SR,Purple,ตัวละคร,"หาก <เส็ตโชมารู> อยู่ในแนวหน้าของคุณ พลังงานที่สร้างของตัวละครนี้ +[ม่วง]
[เมื่อเล่น] หากตัวละครนี้ถูกเล่นจากกองทิ้ง เลือก <เส็ตโชมารู> บนสนามได้สูงสุด 1 ใบและตั้งเป็นแอคทีฟ",2,1,1500,-,P+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-013.png?v8
อากาโกะ,UA50BT/IYS-1-014,C,Purple,ตัวละคร,[เมื่อออก] ดูไพ่ 3 ใบบนสุดของสำรับ เปิดเผยการ์ด [ลักษณะ: กลุ่มนาราคุ] ได้สูงสุด 1 ใบและเพิ่มเข้ามือ วางที่เหลือไว้ที่ก้นสำรับตามลำดับที่ต้องการ,1,1,1500,กลุ่มนาราคุ,P,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-014.png?v8
โอนิงุโมะ,UA50BT/IYS-1-015,C,Purple,ตัวละคร,[เมื่อออก] จั่วไพ่ 1 ใบ,0,1,500,กลุ่มนาราคุ,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-015.png?v8
คางุระ,UA50BT/IYS-1-016,C,Purple,ตัวละคร,[เมื่อเล่น] จั่วไพ่ 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ,0,1,1500,กลุ่มนาราคุ,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-016.png?v8
คางุระ,UA50BT/IYS-1-017,U,Purple,ตัวละคร,หากตัวละครนี้อยู่ในสถานะแอคทีฟ พลังงานที่สร้างของตัวละครนี้ +[ม่วง],2,1,2500,กลุ่มนาราคุ,P+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-017.png?v8
คางุระ,UA50BT/IYS-1-018,R,Purple,ตัวละคร,"[เมื่อเล่น] ดูไพ่ 1 ใบบนสุดของสำรับ แล้ววางไว้บนสุดของสำรับหรือกองทิ้ง
[เปิดใช้งาน: หลัก] [ครั้งเดียวต่อเทิร์น] เลือก [ลักษณะ: กลุ่มนาราคุ] อื่นบนสนามได้สูงสุด 1 ใบ และมอบ ""ตัวละครนี้ไม่สามารถถูกบล็อกโดยตัวละครที่มี BP 4000 หรือมากกว่า"" ในเทิร์นนี้ ถอดตัวละคร [ลักษณะ: กลุ่มนาราคุ] อื่น 1 ใบบนสนามออก",3,1,3000,กลุ่มนาราคุ,PP,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-018.png?v8
คางุระ,UA50BT/IYS-1-019,SR,Purple,ตัวละคร,"[เมื่อเล่น] เล่นการ์ดตัวละครสีม่วง ต้นทุนพลังงาน 2 หรือน้อยกว่า และต้นทุน AP 1 ได้สูงสุด 1 ใบจากกองทิ้งลงสนามในสถานะพัก มอบ ""เมื่อสิ้นสุดเฟสหลัก ให้ถอดตัวละครนี้ออก"" แก่ตัวละครนั้นในเทิร์นนี้",4,1,4000,กลุ่มนาราคุ,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-019.png?v8
จูโรมารู & คาเงโรมารู,UA50BT/IYS-1-020,U,Purple,ตัวละคร,[เมื่อเล่น] ส่งคืนตัวละครอื่นที่มีต้นทุนพลังงาน 1 หรือน้อยกว่าบนสนาม 1 ใบเข้ามือ หากไม่สามารถทำได้ ให้ส่งตัวละครนี้คืนเข้ามือ,1,1,1500,กลุ่มนาราคุ,PP,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-020.png?v8
คันนะ,UA50BT/IYS-1-021,U,Purple,ตัวละคร,[เมื่อเล่น] ดูไพ่ 3 ใบบนสุดของสำรับ เปิดเผย [ลักษณะ: กลุ่มนาราคุ] หรือ <กระจกของคันนะ> ได้สูงสุด 1 ใบและเพิ่มเข้ามือ วางที่เหลือไว้ที่ก้นสำรับตามลำดับที่ต้องการ หากเพิ่มการ์ดเข้ามือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ,1,1,1500,กลุ่มนาราคุ,P,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-021.png?v8
คันนะ,UA50BT/IYS-1-022,SR,Purple,ตัวละคร,"[เมื่อเล่น] จั่วไพ่ 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือหรือวางคว่ำใต้ <นาราคุ> 1 ใบบนสนามของคุณ
[เปิดใช้งาน: หลัก] วางการ์ด [ลักษณะ: กลุ่มนาราคุ] หรือ <เศษลูกแก้วสี่วิญญาณ> 1 ใบจากกองทิ้งคว่ำใต้ <นาราคุ> 1 ใบบนสนาม เอฟเฟกต์นี้ของ <คันนะ> สามารถใช้ได้เพียงครั้งเดียวต่อเทิร์น",3,1,3000,กลุ่มนาราคุ,PP,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-022.png?v8
โกชินกิ,UA50BT/IYS-1-023,C,Purple,ตัวละคร,[ระหว่างเทิร์นของคุณ] หากตัวละครบนสนามถูกถอดออกในเทิร์นนี้ ตัวละครนี้ได้รับ BP +1000,2,1,3000+,กลุ่มนาราคุ,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-023.png?v8
โคฮาคุ,UA50BT/IYS-1-024,U,Purple,ตัวละคร,[เมื่อออก] เพิ่มการ์ดนี้เข้ามือ,1,1,2000,กลุ่มนาราคุ,P,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-024.png?v8
นาราคุ,UA50BT/IYS-1-025,U,Purple,ตัวละคร,[เมื่อเล่น] เลือกตัวละครในแนวหน้าของฝ่ายตรงข้ามได้สูงสุด 1 ใบ ในเทิร์นนี้ BP -1000,2,1,2500,กลุ่มนาราคุ,P,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-025.png?v8
นาราคุ,UA50BT/IYS-1-026,R,Purple,ตัวละคร,"หากมีการ์ดคว่ำอยู่ใต้ตัวละครนี้ ตัวละครนี้ได้รับ [ยกเลิกอิมแพค]
[ระหว่างเทิร์นของคุณ] หากมีการ์ดคว่ำอยู่ใต้ตัวละครนี้ ตัวละครนี้ได้รับ BP +1000",2,1,3000+,กลุ่มนาราคุ,P,[Color],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-026.png?v8
นาราคุ,UA50BT/IYS-1-027,R,Purple,ตัวละคร,[เปิดใช้งาน: หลัก] [ครั้งเดียวต่อเทิร์น] เลือกตัวละครในแนวหน้าของฝ่ายตรงข้ามได้สูงสุด 1 ใบ ในเทิร์นนี้ BP -1000 ตั้งตัวละครนี้เป็นแอคทีฟ และตัวละครนี้ได้รับ [อิมแพค (1)] ในเทิร์นนี้ ถอด [ลักษณะ: กลุ่มนาราคุ] 1 ใบบนสนามออก,4,1,4000,กลุ่มนาราคุ,P,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-027.png?v8
นาราคุ,UA50BT/IYS-1-028,SR,Purple,ตัวละคร,"[เรด] ตั้ง <นาราคุ> เป็นแอคทีฟ สามารถย้ายไปแนวหน้าได้
ขึ้นอยู่กับจำนวนการ์ดคว่ำใต้ตัวละครนี้ ได้รับเอฟเฟกต์ทั้งหมดต่อไปนี้:
• 2 ใบขึ้นไป: เมื่อตัวละครนี้จะออกจากสนาม ให้ส่งการ์ดนี้คืนมือแทน
• 3 ใบขึ้นไป: เมื่อตัวละครนี้คืนมือจากสนาม หากการ์ดต้นทางเรดที่มีต้นทุนพลังงาน 2 หรือน้อยกว่าอยู่ในกองทิ้ง ให้เล่นการ์ดนั้นได้สูงสุด 1 ใบลงสนามในสถานะพัก
[เปิดใช้งาน: หลัก] [ครั้งเดียวต่อเทิร์น] วางการ์ด [ลักษณะ: กลุ่มนาราคุ] หรือ <เศษลูกแก้วสี่วิญญาณ> 1 ใบจากกองทิ้งคว่ำใต้ <นาราคุ> 1 ใบบนสนาม",4,1,4000,กลุ่มนาราคุ,P,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-028.png?v8
ฮาคุโดชิ,UA50BT/IYS-1-029,C,Purple,ตัวละคร,-,0,1,2000,กลุ่มนาราคุ,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-029.png?v8
ฮิโตมิ คาเงสึ,UA50BT/IYS-1-030,C,Purple,ตัวละคร,"การ์ดนี้ถือว่าเป็น <นาราคุ> ด้วย
[เมื่อเล่น] หากตัวละครทั้งหมดบนสนามของคุณมี [ลักษณะ: กลุ่มนาราคุ] ให้ดูไพ่ 1 ใบบนสุดของสำรับแล้ววางไว้บนสุดของสำรับหรือคว่ำใต้ <นาราคุ> 1 ใบบนสนาม",0,1,1500,กลุ่มนาราคุ,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-030.png?v8
เบียคุยะแห่งความฝัน,UA50BT/IYS-1-031,C,Purple,ตัวละคร,[เมื่อออก] วางการ์ดจากบนสุดของสำรับได้สูงสุด 2 ใบลงกองทิ้ง,0,1,1500,กลุ่มนาราคุ,P,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-031.png?v8
กระจกของคันนะ,UA50BT/IYS-1-032,U,Purple,สนาม,[เปิดใช้งาน: หลัก] [พักการ์ดนี้] วางการ์ด [ลักษณะ: กลุ่มนาราคุ] หรือ <เศษลูกแก้วสี่วิญญาณ> 1 ใบจากกองทิ้งคว่ำใต้ <นาราคุ> 1 ใบบนสนาม,1,1,-,-,P,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-032.png?v8
ไซเมียวโช,UA50BT/IYS-1-033,C,Purple,เหตุการณ์,จั่วไพ่ 2 ใบ หาก <นาราคุ> อยู่บนสนามของคุณ ฝ่ายตรงข้ามวางการ์ดเหตุการณ์ 2 ใบจากกองทิ้งของตนไว้ที่ก้นสำรับตามลำดับที่ต้องการ,3,1,-,-,-,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-033.png?v8
เศษลูกแก้วสี่วิญญาณ,UA50BT/IYS-1-034,U,Purple,เหตุการณ์,เลือกการ์ด AP ของคุณได้สูงสุด 2 ใบและตั้งเป็นแอคทีฟ,3,1,-,-,-,[Final],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-034.png?v8
ควันพิษ,UA50BT/IYS-1-035,U,Purple,เหตุการณ์,เลือกตัวละคร 1 ใบในแนวหน้าของฝ่ายตรงข้าม ในเทิร์นนี้ BP -1000 ต่อ [ลักษณะ: กลุ่มนาราคุ] 1 ใบบนสนามของคุณ,4,1,-,-,-,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-035.png?v8
ดาบเขี้ยวฟ้าฟื้น,UA50BT/IYS-1-036,U,Purple,เหตุการณ์,จั่วไพ่ 1 ใบ แล้วทิ้งการ์ด 1 ใบจากมือ จากนั้นเล่นการ์ดตัวละครสีม่วงที่ไม่มีลักษณะ ต้นทุนพลังงาน 3 หรือน้อยกว่า และต้นทุน AP 1 ได้สูงสุด 1 ใบจากกองทิ้งลงสนามในสถานะพัก,4,1,-,-,-,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-036.png?v8
ดาบเขี้ยวดินระเบิด,UA50BT/IYS-1-037,U,Purple,เหตุการณ์,เลือกตัวละคร 1 ใบในแนวหน้าของฝ่ายตรงข้ามที่มี 'BP 3000 หรือน้อยกว่า' และถอดออก หาก <เส็ตโชมารู> อยู่บนสนาม ให้เปลี่ยนเป็น 'BP 5000 หรือน้อยกว่า',4,1,-,-,-,[Special],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-037.png?v8
การเต้นรำของคมดาบ,UA50BT/IYS-1-038,C,Purple,เหตุการณ์,เลือกตัวละคร 1 ใบในแนวหน้าของฝ่ายตรงข้ามที่มี BP 3000 หรือน้อยกว่า และถอดออก,2,1,-,-,-,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-038.png?v8
หลอมรวม,UA50BT/IYS-1-039,C,Purple,เหตุการณ์,"การ์ดนี้สามารถใช้ได้เฉพาะเมื่อมีตัวละครบนสนามของคุณ
ตั้งการ์ด AP 1 ใบเป็นแอคทีฟ จั่วไพ่ 2 ใบ ถอดตัวละคร 1 ใบบนสนามออก คุณอาจวางการ์ดนี้คว่ำใต้ <นาราคุ> 1 ใบบนสนาม",3,1,-,-,-,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-039.png?v8
ไม่มีสิ่งใดที่คุ้มค่าที่จะแลกด้วยชีวิตของริน!!,UA50BT/IYS-1-040,U,Purple,เหตุการณ์,เลือกการ์ด AP ของคุณได้สูงสุด 2 ใบและตั้งเป็นแอคทีฟ,3,1,-,-,-,[Final],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-040.png?v8
ฮาจิเอมอนแห่งอาวะ,UA50BT/IYS-1-041,C,Red,ตัวละคร,[เมื่อเล่น] ดูไพ่ 4 ใบบนสุดของสำรับ เปิดเผยการ์ดเหตุการณ์สีแดงได้สูงสุด 1 ใบและเพิ่มเข้ามือ วางที่เหลือไว้ที่ก้นสำรับตามลำดับที่ต้องการ หากเพิ่มการ์ดเข้ามือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ,3,1,2500,-,RR,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-041.png?v8
อินุยาฉะ,UA50BT/IYS-1-042,C,Red,ตัวละคร,-,0,1,1500,-,R,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-042.png?v8
อินุยาฉะ,UA50BT/IYS-1-043,U,Red,ตัวละคร,"หากไม่มีการ์ดบนสนามของคุณ ลดต้นทุนพลังงานของการ์ดนี้ในมือลง [แดง ×2]
[เปิดใช้งาน: หลัก] [ครั้งเดียวต่อเทิร์น] สามารถเปิดใช้งานได้เฉพาะหากตัวละครนี้เปลี่ยนจากแอคทีฟเป็นพักโดยเอฟเฟกต์ของคุณในเทิร์นนี้ ตั้งตัวละครนี้เป็นแอคทีฟ ในเทิร์นนี้ BP +1000",2,1,2000+,-,R,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-043.png?v8
อินุยาฉะ,UA50BT/IYS-1-044,U,Red,ตัวละคร,"หากไม่มีการ์ดคว่ำใต้ตัวละครนี้ ตัวละครนี้ไม่สามารถบล็อกได้
ตัวละครนี้เล่นในสถานะแอคทีฟ
[ความเสียหาย (2)] (ความเสียหายโดยตรงจากการโจมตีของตัวละครนี้คือ 2)
[เปิดใช้งาน: หลัก] [หากอยู่ในแนวหน้า] [ครั้งเดียวต่อเทิร์น] สามารถเปิดใช้งานได้เฉพาะเมื่อตัวละครนี้อยู่ในสถานะพัก ตั้งตัวละครนี้เป็นแอคทีฟ
[เปิดใช้งาน: หลัก] [หากอยู่ในแนวหน้า] [ครั้งเดียวต่อเทิร์น] วาง <ดาบเขี้ยวอสูร> 1 ใบจากกองทิ้งคว่ำใต้ตัวละครนี้",4,2,4000,-,R,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-044.png?v8
อินุยาฉะ,UA50BT/IYS-1-045,R,Red,ตัวละคร,"[เปิดใช้งาน: หลัก] [ครั้งเดียวต่อเทิร์น] สามารถเปิดใช้งานได้เฉพาะหากตัวละครนี้เปลี่ยนจากแอคทีฟเป็นพักโดยเอฟเฟกต์ของคุณในเทิร์นนี้ ตั้งตัวละครนี้เป็นแอคทีฟ
[เมื่อโจมตี] หาก BP ของตัวละครนี้ 4000 หรือมากกว่า จั่วไพ่ 1 ใบ",3,1,3000,-,RR,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-045.png?v8
อินุยาฉะ,UA50BT/IYS-1-046,SR,Red,ตัวละคร,"[เรด] ตั้ง <อินุยาฉะ> เป็นแอคทีฟ สามารถย้ายไปแนวหน้าได้
[ครั้งเดียวต่อเทิร์น] เมื่อการโจมตีของตัวละครนี้ไม่ถูกบล็อก จั่วไพ่ 1 ใบ
[เปิดใช้งาน: หลัก] [ครั้งเดียวต่อเทิร์น] สามารถเปิดใช้งานได้เฉพาะหากตัวละครนี้เปลี่ยนจากแอคทีฟเป็นพักโดยเอฟเฟกต์ของคุณในเทิร์นนี้ ตั้งตัวละครนี้เป็นแอคทีฟ ในเทิร์นนี้ได้รับ 'BP +1000 และ [อิมแพค (1)]' หากตัวละครนี้ถูกเล่นในเทิร์นนี้ อาจเปลี่ยนเป็น '[โจมตีสองครั้ง]'",4,1,4000+,-,R,[Raid],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-046.png?v8
คาเอะเดะ,UA50BT/IYS-1-047,C,Red,ตัวละคร,-,1,1,2500,-,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-047.png?v8
คิเคียว,UA50BT/IYS-1-048,U,Red,ตัวละคร,[เมื่อเล่น] เลือกตัวละครอื่นบนสนามได้สูงสุด 1 ใบ ในเทิร์นนี้ BP +1000,0,1,500,-,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-048.png?v8
คิเคียว,UA50BT/IYS-1-049,SR,Red,ตัวละคร,"[ยกเลิกอิมแพค] (ตัวละครที่ต่อสู้กับตัวละครนี้จะสูญเสียอิมแพคในการต่อสู้ครั้งนี้)
[เปิดใช้งาน: หลัก] [ครั้งเดียวต่อเทิร์น] สามารถเปิดใช้งานได้เฉพาะในเทิร์นที่ตัวละครนี้ถูกเล่น พัก <อินุยาฉะ> ที่แอคทีฟ 1 ใบในแนวหน้า หากทำได้ ให้เลือกหนึ่งต่อไปนี้:
• ตั้งตัวละครนี้เป็นแอคทีฟ ในเทิร์นนี้ BP +1000
• เลือกตัวละครในแนวหน้าของฝ่ายตรงข้ามได้สูงสุด 1 ใบและพักมัน",3,1,3000+,-,RR,[Get],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-049.png?v8
คิราระ,UA50BT/IYS-1-050,C,Red,ตัวละคร,[ยกเลิกอิมแพค] (ตัวละครที่ต่อสู้กับตัวละครนี้จะสูญเสียอิมแพคในการต่อสู้ครั้งนี้),0,1,2000,-,R,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-050.png?v8
คิราระ,UA50BT/IYS-1-051,R,Red,ตัวละคร,[ระหว่างเทิร์นของคุณ] หาก <ซังโกะ> ของคุณโจมตีในเทิร์นนี้ ตัวละครนี้ได้รับ BP +1000,2,1,3000+,-,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-051.png?v8
กินตะ & ฮักคาคุ,UA50BT/IYS-1-052,C,Red,ตัวละคร,[ก้าว] (ในเฟสเคลื่อนที่ของคุณ คุณสามารถย้ายจากแนวหน้าไปยังแนวพลังงานได้),2,1,3000,-,R,[Draw],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-052.png?v8
โคงะ,UA50BT/IYS-1-053,C,Red,ตัวละคร,[ก้าว] (ในเฟสเคลื่อนที่ของคุณ คุณสามารถย้ายจากแนวหน้าไปยังแนวพลังงานได้),0,1,2000,-,R,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-053.png?v8
โคงะ,UA50BT/IYS-1-054,SR,Red,ตัวละคร,"[เมื่อเล่น] หาก <ฮิงุราชิ คาโงเมะ> อยู่บนสนาม คุณอาจตั้งตัวละครนี้เป็นแอคทีฟ หากทำแล้ว ตัวละครนี้ได้รับ ""เมื่อสิ้นสุดเฟสโจมตีของคุณ หาก BP ของตัวละครนี้ 4000 หรือน้อยกว่า ให้ส่งคืนมือ"" ในเทิร์นนี้",4,1,4000,-,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-054.png?v8
โคฮาคุ,UA50BT/IYS-1-055,C,Red,ตัวละคร,"[เปิดใช้งาน: หลัก] [พักการ์ดนี้] [ครั้งเดียวต่อเทิร์น] ตัวละครนี้ได้รับพลังงานที่สร้าง +[แดง] และ ""เมื่อสิ้นสุดเฟสหลัก ให้ถอดตัวละครนี้ออก"" ในเทิร์นนี้",0,1,1000,-,R+,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-055.png?v8
ซังโกะ,UA50BT/IYS-1-056,C,Red,ตัวละคร,[เมื่อเล่น] ดูไพ่ 2 ใบบนสุดของสำรับ วางการ์ดเหตุการณ์สีแดงได้สูงสุด 1 ใบลงกองทิ้ง วางที่เหลือไว้บนสุดของสำรับตามลำดับที่ต้องการ,0,1,1500,-,R,[Active],https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-056.png?v8
ซังโกะ,UA50BT/IYS-1-057,U,Red,ตัวละคร,"[เมื่อเล่น] ดูไพ่ 3 ใบบนสุดของสำรับ เปิดเผย <ซังโกะ>, <มิโรคุ> หรือ <คิราระ> ได้สูงสุด 1 ใบและเพิ่มเข้ามือ วางที่เหลือไว้ที่ก้นสำรับตามลำดับที่ต้องการ หากเพิ่มการ์ดเข้ามือแล้ว ให้ทิ้งการ์ด 1 ใบจากมือ",1,1,2000,-,R,-,https://www.unionarena-tcg.com/jp/images/cardlist/card/UA50BT_IYS-1-057.png?v8
